ciudad_id,num_trabajador,refresco_id,rfc_cliente,rfc_tienda,dia_id,cantidad_venta,venta_$
10,1006,9,AXO901201T89,OXD8889990002,23,105,1470.0
4,1009,10,AXO901201T89,OXS8889990001,26,113,2034.0
7,1007,4,AXO901201T89,OXC7778889990,31,107,1284.0
1,1009,2,AXO901201T89,OXN3334445556,23,91,1365.0
6,1005,9,SOR900728N45,SOR0001112223,25,45,630.0
7,1008,4,WAL920304R34,WAL4445556667,41,54,648.0
4,1004,4,AXO901201T89,OXB4445556669,34,73,876.0
7,1005,5,AXO901201T89,OXC7778889990,3,102,1224.0
4,1009,4,AXO901201T89,OXA9990001113,6,121,1452.0
4,1003,3,WAL920304R34,WAL4445556667,13,191,2865.0
9,1006,7,SEV850615M56,SEV0001112224,19,61,1525.0
6,1006,4,AXO901201T89,OXP9990001112,33,136,1632.0
6,1005,4,WAL920304R34,WAL7778889991,26,34,408.0
2,1004,9,SEV850615M56,SEV5556667779,44,98,1372.0
9,1004,1,AXO901201T89,OXL4445556668,5,203,3045.0
4,1008,1,SEV850615M56,SEV3334445556,23,115,1725.0
1,1008,4,SOR900728N45,SOR7778889990,2,100,1200.0
1,1003,6,WAL920304R34,WAL6667778889,10,89,1068.0
6,1005,10,CER881112L67,CHI8889990002,27,79,1422.0
5,1001,7,AXO901201T89,OXM9990001114,21,164,4100.0
1,1003,4,AXO901201T89,OXJ0001112225,21,99,1188.0
5,1001,2,SEV850615M56,SEV1112223336,27,188,2820.0
9,1001,6,AXO901201T89,OXX3334445556,29,136,1632.0
7,1002,9,AXO901201T89,OXG0001112224,17,147,2058.0
10,1007,2,WAL920304R34,WAL2223334447,2,51,765.0
8,1004,5,WAL920304R34,WAL2223334447,22,132,1584.0
2,1001,3,AXO901201T89,OXP9990001112,12,90,1350.0
1,1009,5,SOR900728N45,SOR6667778889,31,122,1464.0
9,1005,1,AXO901201T89,OXZ5556667770,26,213,3195.0
5,1004,10,AXO901201T89,OXN3334445556,25,69,1242.0
5,1004,10,SOR900728N45,SOR7778889990,12,85,1530.0
10,1003,4,AXO901201T89,OXS8889990001,41,44,528.0
2,1006,3,SOR900728N45,SOR7778889990,22,126,1890.0
4,1001,5,AXO901201T89,OXB4445556669,32,42,504.0
4,1006,2,SOR900728N45,SOR6667778889,26,114,1710.0
9,1001,1,WAL920304R34,WAL7778889991,24,181,2715.0
8,1009,6,AXO901201T89,OXB4445556669,9,107,1284.0
7,1004,10,CER881112L67,CHI8889990002,49,127,2286.0
5,1001,10,WAL920304R34,WAL1112223335,38,56,1008.0
1,1006,6,WAL920304R34,WAL1112223335,7,57,684.0
9,1009,4,SEV850615M56,SEV1112223336,37,62,744.0
10,1009,1,SEV850615M56,SEV5556667779,25,163,2445.0
10,1007,6,AXO901201T89,OXJ0001112225,32,107,1284.0
1,1010,3,AXO901201T89,OXM9990001114,40,156,2340.0
7,1001,9,AXO901201T89,OXS8889990001,43,58,812.0
4,1007,4,AXO901201T89,OXC1234567890,45,138,1656.0
9,1006,8,CER881112L67,CHT7778889991,45,42,1050.0
1,1008,2,SOR900728N45,SOR0001112223,20,186,2790.0
4,1009,9,AXO901201T89,OXM9990001114,10,72,1008.0
3,1005,1,AXO901201T89,OXC1234567890,49,81,1215.0
2,1001,9,AXO901201T89,OXI9876543210,41,118,1652.0
3,1009,9,AXO901201T89,OXC1234567890,39,83,1162.0
6,1006,9,AXO901201T89,OXC1234567890,46,58,812.0
5,1009,7,AXO901201T89,OXM9990001114,12,127,3175.0
3,1008,10,AXO901201T89,OXZ5556667770,38,37,666.0
10,1002,6,AXO901201T89,OXI9876543210,38,78,936.0
5,1003,2,AXO901201T89,OXL2223334445,29,164,2460.0
8,1006,1,CER881112L67,CHC2223334446,11,275,4125.0
6,1010,6,SEV850615M56,SEV0001112224,2,49,588.0
1,1001,4,AXO901201T89,OXI9876543210,18,71,852.0
9,1003,8,AXO901201T89,OXD8889990002,2,99,2475.0
6,1003,7,WAL920304R34,WAL4445556667,12,223,5575.0
9,1008,9,AXO901201T89,OXL4445556668,48,39,546.0
7,1009,10,WAL920304R34,WAL5556667778,44,149,2682.0
8,1008,1,AXO901201T89,OXI9876543210,23,59,885.0
7,1003,6,SEV850615M56,SEV0001112224,39,109,1308.0
3,1003,5,SEV850615M56,SEV6667778880,31,137,1644.0
4,1008,3,SEV850615M56,SEV5556667779,13,121,1815.0
3,1001,9,WAL920304R34,WAL5556667778,13,99,1386.0
7,1006,10,SOR900728N45,SOR7778889990,45,150,2700.0
7,1004,9,SOR900728N45,SOR8889990001,20,74,1036.0
7,1003,10,SEV850615M56,SEV2223334445,5,54,972.0
10,1006,6,SEV850615M56,SEV2223334445,33,56,672.0
3,1007,10,SOR900728N45,SOR9990001112,17,67,1206.0
6,1002,2,AXO901201T89,OXS8889990001,1,41,615.0
10,1003,2,CER881112L67,CHM1112223334,44,86,1290.0
4,1010,10,SEV850615M56,SEV6667778880,43,140,2520.0
10,1008,4,CER881112L67,CHN3334445558,32,73,876.0
5,1007,5,CER881112L67,CHI8889990002,46,29,348.0
9,1008,10,AXO901201T89,OXP9990001112,13,43,774.0
10,1002,1,SEV850615M56,SEV3334445556,34,178,2670.0
4,1001,8,AXO901201T89,OXL4445556668,25,191,4775.0
1,1006,1,WAL920304R34,WAL5556667778,41,237,3555.0
1,1006,6,SEV850615M56,SEV3334445556,40,98,1176.0
10,1004,5,AXO901201T89,OXZ5556667770,12,144,1728.0
6,1003,4,SOR900728N45,SOR0001112223,15,98,1176.0
8,1007,9,SOR900728N45,SOR0001112223,47,97,1358.0
6,1002,3,CER881112L67,CHI8889990002,9,103,1545.0
7,1008,9,AXO901201T89,OXD8889990002,42,123,1722.0
10,1001,8,AXO901201T89,OXP3334445557,42,172,4300.0
10,1005,2,SEV850615M56,SEV5556667771,27,156,2340.0
9,1007,6,AXO901201T89,OXB4445556669,44,132,1584.0
5,1002,7,WAL920304R34,WAL1112223335,28,124,3100.0
9,1002,9,SEV850615M56,SEV5556667779,26,42,588.0
10,1009,1,AXO901201T89,OXG0001112224,36,145,2175.0
10,1003,1,CER881112L67,CHE4445556667,13,204,3060.0
3,1005,9,AXO901201T89,OXP9990001112,50,130,1820.0
9,1003,8,CER881112L67,CHS5556667778,31,52,1300.0
3,1008,8,SOR900728N45,SOR0001112223,24,166,4150.0
7,1004,2,AXO901201T89,OXX3334445556,20,131,1965.0
1,1001,2,AXO901201T89,OXD8889990002,19,161,2415.0
6,1001,9,AXO901201T89,OXR1112223334,27,109,1526.0
4,1006,4,CER881112L67,CHT7778889991,48,108,1296.0
4,1010,5,WAL920304R34,WAL4445556667,42,97,1164.0
9,1001,6,SEV850615M56,SEV1112223336,2,76,912.0
7,1003,5,AXO901201T89,OXG0001112224,25,24,288.0
8,1001,7,SEV850615M56,SEV5556667779,10,167,4175.0
8,1005,9,SEV850615M56,SEV6667778880,39,78,1092.0
6,1007,2,SEV850615M56,SEV1112223336,25,196,2940.0
8,1010,10,AXO901201T89,OXB4445556669,18,64,1152.0
9,1009,9,WAL920304R34,WAL1112223334,43,150,2100.0
9,1008,9,CER881112L67,CHM1112223334,41,111,1554.0
10,1004,1,AXO901201T89,OXR1112223334,35,74,1110.0
2,1007,5,AXO901201T89,OXR1112223334,19,94,1128.0
1,1009,8,AXO901201T89,OXS8889990001,1,200,5000.0
4,1005,1,WAL920304R34,WAL0001112223,39,185,2775.0
3,1002,7,AXO901201T89,OXL4445556668,13,287,7175.0
4,1010,3,AXO901201T89,OXM9990001114,26,123,1845.0
9,1001,6,WAL920304R34,WAL6667778890,2,67,804.0
7,1005,3,SOR900728N45,SOR9990001112,49,81,1215.0
4,1009,8,SEV850615M56,SEV5556667771,2,54,1350.0
4,1009,6,AXO901201T89,OXR1112223334,46,52,624.0
9,1008,5,SEV850615M56,SEV1112223336,50,79,948.0
2,1007,3,AXO901201T89,OXX3334445556,7,146,2190.0
1,1009,5,SOR900728N45,SOR7778889990,10,35,420.0
6,1002,3,AXO901201T89,OXH1112223337,12,89,1335.0
8,1006,4,WAL920304R34,WAL2223334447,24,81,972.0
10,1010,2,WAL920304R34,WAL0001112223,11,189,2835.0
2,1007,3,SEV850615M56,SEV2223334445,25,86,1290.0
8,1010,9,AXO901201T89,OXZ5556667770,33,114,1596.0
2,1008,10,AXO901201T89,OXC1234567890,17,131,2358.0
9,1006,9,SOR900728N45,SOR8889990001,21,124,1736.0
1,1008,8,AXO901201T89,OXJ0001112225,18,37,925.0
7,1003,1,AXO901201T89,OXC1234567890,5,184,2760.0
8,1010,1,SOR900728N45,SOR9990001112,46,68,1020.0
1,1008,8,WAL920304R34,WAL0001112223,48,146,3650.0
4,1007,2,AXO901201T89,OXZ5556667770,20,123,1845.0
1,1008,1,CER881112L67,CHC2223334446,12,71,1065.0
1,1002,10,AXO901201T89,OXJ0001112225,30,122,2196.0
8,1010,10,SOR900728N45,SOR8889990001,33,125,2250.0
3,1001,9,WAL920304R34,WAL2223334447,9,46,644.0
10,1010,8,SEV850615M56,SEV2223334445,48,126,3150.0
3,1005,8,AXO901201T89,OXL2223334445,47,72,1800.0
3,1006,4,SOR900728N45,SOR8889990001,1,39,468.0
2,1010,1,CER881112L67,CHP6667778889,17,154,2310.0
7,1007,10,AXO901201T89,OXS8889990001,13,129,2322.0
1,1002,4,AXO901201T89,OXJ0001112225,26,146,1752.0
6,1009,9,AXO901201T89,OXH1112223337,35,24,336.0
9,1010,5,SOR900728N45,SOR0001112223,17,69,828.0
8,1010,10,AXO901201T89,OXS8889990001,14,49,882.0
7,1004,8,CER881112L67,CHE4445556667,35,53,1325.0
1,1004,3,WAL920304R34,WAL5556667778,25,191,2865.0
4,1008,8,SEV850615M56,SEV6667778880,18,152,3800.0
10,1007,8,SOR900728N45,SOR0001112223,36,69,1725.0
7,1007,2,CER881112L67,CHS5556667778,31,119,1785.0
7,1009,7,SEV850615M56,SEV5556667779,35,277,6925.0
7,1008,2,SEV850615M56,SEV0001112224,10,73,1095.0
2,1010,4,WAL920304R34,WAL6667778890,33,149,1788.0
8,1001,7,WAL920304R34,WAL4445556667,5,267,6675.0
5,1002,4,WAL920304R34,WAL0001112223,40,78,936.0
1,1008,4,AXO901201T89,OXP9990001112,41,94,1128.0
5,1006,10,AXO901201T89,OXL2223334445,34,112,2016.0
8,1005,4,SEV850615M56,SEV1112223336,21,143,1716.0
2,1002,4,AXO901201T89,OXX3334445556,37,23,276.0
10,1004,2,SEV850615M56,SEV4445556667,1,193,2895.0
2,1003,9,AXO901201T89,OXP9990001112,16,139,1946.0
7,1002,10,SEV850615M56,SEV1112223336,22,35,630.0
2,1008,10,SOR900728N45,SOR9990001112,5,96,1728.0
10,1008,8,WAL920304R34,WAL4445556667,49,179,4475.0
4,1002,5,AXO901201T89,OXL2223334445,23,118,1416.0
5,1008,3,CER881112L67,CHC2223334446,50,100,1500.0
2,1002,1,AXO901201T89,OXC1234567890,31,130,1950.0
6,1002,3,AXO901201T89,OXN3334445556,45,42,630.0
6,1007,9,AXO901201T89,OXX3334445556,42,20,280.0
7,1007,1,WAL920304R34,WAL1112223335,31,78,1170.0
2,1003,5,CER881112L67,CHP6667778889,20,23,276.0
3,1009,5,AXO901201T89,OXC7778889990,4,143,1716.0
7,1009,5,WAL920304R34,WAL6667778890,18,84,1008.0
1,1003,7,WAL920304R34,WAL1112223335,32,187,4675.0
10,1010,2,AXO901201T89,OXR1112223334,3,96,1440.0
7,1001,7,SEV850615M56,SEV6667778880,37,183,4575.0
2,1002,5,WAL920304R34,WAL6667778889,26,109,1308.0
3,1001,3,AXO901201T89,OXD8889990002,24,140,2100.0
1,1003,7,AXO901201T89,OXS8889990001,32,95,2375.0
9,1010,9,CER881112L67,CHN3334445558,9,51,714.0
8,1010,10,SOR900728N45,SOR8889990001,21,144,2592.0
2,1002,1,AXO901201T89,OXC7778889990,37,135,2025.0
8,1009,7,SOR900728N45,SOR6667778889,17,246,6150.0
2,1006,6,AXO901201T89,OXC7778889990,20,139,1668.0
4,1002,10,CER881112L67,CHE4445556667,44,62,1116.0
7,1006,2,SEV850615M56,SEV2223334445,26,197,2955.0
10,1001,3,SOR900728N45,SOR9990001112,2,120,1800.0
1,1004,5,SEV850615M56,SEV5556667779,32,91,1092.0
3,1009,9,AXO901201T89,OXM9990001114,23,112,1568.0
4,1008,2,SOR900728N45,SOR7778889990,28,88,1320.0
3,1005,6,AXO901201T89,OXJ0001112225,35,147,1764.0
10,1004,3,WAL920304R34,WAL6667778889,10,96,1440.0
4,1004,2,AXO901201T89,OXR1112223334,5,165,2475.0
2,1009,4,WAL920304R34,WAL0001112223,34,103,1236.0
10,1001,6,AXO901201T89,OXX3334445556,25,38,456.0
10,1008,4,CER881112L67,CHN3334445558,6,56,672.0
2,1006,8,CER881112L67,CHS5556667778,10,153,3825.0
1,1004,3,SEV850615M56,SEV2223334445,47,51,765.0
8,1005,9,AXO901201T89,OXX3334445556,13,94,1316.0
8,1008,4,AXO901201T89,OXP3334445557,15,85,1020.0
2,1003,3,AXO901201T89,OXJ0001112225,16,115,1725.0
10,1001,8,WAL920304R34,WAL6667778890,42,193,4825.0
4,1010,10,SOR900728N45,SOR0001112223,5,27,486.0
1,1002,1,AXO901201T89,OXH1112223337,50,162,2430.0
9,1009,9,WAL920304R34,WAL4445556667,8,93,1302.0
6,1009,10,AXO901201T89,OXB4445556669,19,34,612.0
3,1001,2,SOR900728N45,SOR7778889990,19,44,660.0
6,1006,1,AXO901201T89,OXC1234567890,12,147,2205.0
5,1008,2,WAL920304R34,WAL6667778890,29,102,1530.0
4,1007,6,AXO901201T89,OXL4445556668,44,113,1356.0
10,1002,3,WAL920304R34,WAL6667778889,18,80,1200.0
3,1001,6,SOR900728N45,SOR8889990001,3,139,1668.0
2,1005,9,AXO901201T89,OXD8889990002,8,91,1274.0
10,1010,5,SEV850615M56,SEV5556667779,47,122,1464.0
6,1002,4,CER881112L67,CHM1112223334,38,107,1284.0
7,1007,1,CER881112L67,CHS5556667778,32,63,945.0
10,1010,8,AXO901201T89,OXS8889990001,9,41,1025.0
2,1007,4,AXO901201T89,OXC7778889990,27,23,276.0
2,1008,1,AXO901201T89,OXG0001112224,10,131,1965.0
1,1010,8,WAL920304R34,WAL1112223335,29,159,3975.0
3,1003,5,AXO901201T89,OXP3334445557,9,118,1416.0
7,1008,6,AXO901201T89,OXZ5556667770,44,38,456.0
7,1004,4,AXO901201T89,OXA9990001113,24,107,1284.0
6,1004,4,AXO901201T89,OXX3334445556,34,36,432.0
3,1006,4,SEV850615M56,SEV5556667779,24,103,1236.0
6,1005,8,SOR900728N45,SOR0001112223,24,58,1450.0
2,1004,3,SEV850615M56,SEV3334445556,1,148,2220.0
3,1004,2,AXO901201T89,OXP9990001112,10,147,2205.0
9,1004,1,AXO901201T89,OXA9990001113,23,108,1620.0
1,1005,2,SOR900728N45,SOR7778889990,3,56,840.0
10,1010,10,WAL920304R34,WAL2223334447,46,66,1188.0
9,1009,8,AXO901201T89,OXP9990001112,19,34,850.0
10,1005,10,SEV850615M56,SEV6667778880,33,85,1530.0
6,1009,2,WAL920304R34,WAL2223334447,19,79,1185.0
3,1003,2,WAL920304R34,WAL6667778889,33,59,885.0
10,1010,4,SEV850615M56,SEV3334445556,38,70,840.0
6,1007,9,SEV850615M56,SEV5556667779,33,87,1218.0
2,1010,8,AXO901201T89,OXS8889990001,19,76,1900.0
9,1002,4,AXO901201T89,OXA9990001113,14,80,960.0
6,1001,5,WAL920304R34,WAL6667778890,28,110,1320.0
1,1007,9,WAL920304R34,WAL6667778889,41,51,714.0
6,1010,6,AXO901201T89,OXP9990001112,37,45,540.0
3,1004,8,AXO901201T89,OXB4445556669,46,88,2200.0
5,1003,3,AXO901201T89,OXN3334445556,47,200,3000.0
8,1009,10,AXO901201T89,OXD8889990002,45,32,576.0
5,1010,1,SEV850615M56,SEV5556667779,14,114,1710.0
10,1003,4,SOR900728N45,SOR6667778889,27,129,1548.0
5,1009,2,CER881112L67,CHC2223334446,48,42,630.0
6,1007,4,CER881112L67,CHS5556667778,37,32,384.0
6,1008,4,AXO901201T89,OXB4445556669,4,49,588.0
5,1007,10,SEV850615M56,SEV9990001112,27,92,1656.0
3,1008,2,CER881112L67,CHE4445556667,5,100,1500.0
7,1005,3,AXO901201T89,OXP3334445557,10,154,2310.0
1,1002,1,CER881112L67,CHP6667778889,35,238,3570.0
2,1002,3,CER881112L67,CHP6667778889,2,109,1635.0
10,1002,2,CER881112L67,CHS5556667778,12,183,2745.0
5,1007,5,SEV850615M56,SEV4445556667,20,44,528.0
5,1008,2,AXO901201T89,OXA9990001113,4,152,2280.0
6,1010,4,AXO901201T89,OXL4445556668,29,102,1224.0
5,1007,9,WAL920304R34,WAL1112223335,43,63,882.0
8,1008,8,SEV850615M56,SEV9990001112,4,200,5000.0
9,1010,8,SEV850615M56,SEV9990001112,6,123,3075.0
4,1001,7,CER881112L67,CHC2223334446,37,269,6725.0
4,1010,5,AXO901201T89,OXG0001112224,14,112,1344.0
2,1005,6,CER881112L67,CHI8889990002,26,105,1260.0
4,1003,7,SOR900728N45,SOR0001112223,12,148,3700.0
2,1001,1,SEV850615M56,SEV0001112224,44,156,2340.0
7,1009,8,SEV850615M56,SEV2223334445,6,37,925.0
7,1007,7,AXO901201T89,OXD8889990002,13,56,1400.0
6,1009,1,SOR900728N45,SOR7778889990,26,231,3465.0
9,1001,7,AXO901201T89,OXH1112223337,14,84,2100.0
3,1004,7,SOR900728N45,SOR7778889990,29,253,6325.0
4,1010,8,SEV850615M56,SEV9990001112,30,181,4525.0
3,1003,8,CER881112L67,CHT7778889991,36,87,2175.0
7,1005,4,CER881112L67,CHT7778889991,20,29,348.0
7,1007,7,AXO901201T89,OXM9990001114,43,191,4775.0
4,1004,7,AXO901201T89,OXC1234567890,36,184,4600.0
1,1004,5,AXO901201T89,OXP3334445557,10,77,924.0
2,1006,7,AXO901201T89,OXS8889990001,50,223,5575.0
6,1001,7,CER881112L67,CHP6667778889,7,228,5700.0
2,1001,8,AXO901201T89,OXC1234567890,5,47,1175.0
5,1009,7,AXO901201T89,OXZ5556667770,16,241,6025.0
1,1005,1,AXO901201T89,OXP9990001112,49,267,4005.0
7,1007,2,AXO901201T89,OXI9876543210,30,192,2880.0
9,1004,3,WAL920304R34,WAL7778889991,48,70,1050.0
5,1010,5,AXO901201T89,OXL2223334445,20,58,696.0
1,1003,5,CER881112L67,CHI8889990002,37,100,1200.0
3,1003,3,CER881112L67,CHE4445556667,13,153,2295.0
6,1005,5,CER881112L67,CHN3334445558,42,31,372.0
8,1001,2,SEV850615M56,SEV1112223336,22,144,2160.0
7,1008,6,WAL920304R34,WAL2223334447,3,44,528.0
10,1009,4,AXO901201T89,OXA9990001113,41,39,468.0
10,1010,3,AXO901201T89,OXR1112223334,46,163,2445.0
2,1003,2,AXO901201T89,OXC1234567890,44,200,3000.0
4,1010,10,AXO901201T89,OXL2223334445,21,76,1368.0
4,1004,8,WAL920304R34,WAL7778889991,27,119,2975.0
1,1006,6,SEV850615M56,SEV3334445556,16,116,1392.0
4,1001,3,SEV850615M56,SEV6667778880,21,128,1920.0
10,1002,10,AXO901201T89,OXX3334445556,24,101,1818.0
3,1006,9,SOR900728N45,SOR6667778889,38,24,336.0
1,1001,5,AXO901201T89,OXP3334445557,49,124,1488.0
8,1001,3,WAL920304R34,WAL7778889991,30,60,900.0
5,1006,2,WAL920304R34,WAL2223334447,8,175,2625.0
1,1001,1,AXO901201T89,OXX3334445556,4,89,1335.0
1,1008,6,WAL920304R34,WAL4445556667,46,40,480.0
2,1003,10,CER881112L67,CHN3334445558,42,23,414.0
1,1001,1,AXO901201T89,OXC1234567890,16,172,2580.0
8,1008,6,AXO901201T89,OXC1234567890,17,113,1356.0
6,1008,7,SEV850615M56,SEV9990001112,14,178,4450.0
2,1007,1,SEV850615M56,SEV1112223336,37,165,2475.0
5,1004,7,AXO901201T89,OXN3334445556,8,186,4650.0
5,1009,2,SEV850615M56,SEV5556667779,17,136,2040.0
5,1004,1,AXO901201T89,OXR1112223334,8,57,855.0
5,1003,10,WAL920304R34,WAL7778889991,47,120,2160.0
9,1001,7,AXO901201T89,OXC1234567890,37,118,2950.0
2,1004,4,AXO901201T89,OXZ5556667770,30,102,1224.0
9,1005,3,SEV850615M56,SEV0001112224,31,173,2595.0
3,1010,1,AXO901201T89,OXM9990001114,36,68,1020.0
6,1003,1,SEV850615M56,SEV5556667779,46,293,4395.0
10,1003,1,CER881112L67,CHC2223334446,1,54,810.0
6,1005,4,AXO901201T89,OXX3334445556,49,105,1260.0
4,1009,7,WAL920304R34,WAL7778889991,23,208,5200.0
4,1002,8,CER881112L67,CHS5556667778,17,89,2225.0
6,1003,6,AXO901201T89,OXI9876543210,23,61,732.0
7,1006,1,WAL920304R34,WAL1112223335,37,125,1875.0
6,1010,9,AXO901201T89,OXN3334445556,21,23,322.0
9,1009,3,CER881112L67,CHC2223334446,13,152,2280.0
1,1006,10,WAL920304R34,WAL6667778889,10,81,1458.0
7,1002,8,CER881112L67,CHS5556667778,36,103,2575.0
8,1001,7,WAL920304R34,WAL7778889991,40,289,7225.0
1,1005,4,SEV850615M56,SEV5556667779,5,36,432.0
8,1004,8,AXO901201T89,OXG0001112224,45,78,1950.0
4,1007,2,CER881112L67,CHC2223334446,28,68,1020.0
1,1001,4,AXO901201T89,OXA9990001113,30,92,1104.0
5,1008,7,WAL920304R34,WAL2223334447,46,163,4075.0
6,1004,9,AXO901201T89,OXD8889990002,30,43,602.0
6,1008,3,WAL920304R34,WAL4445556667,1,152,2280.0
4,1006,3,SEV850615M56,SEV4445556667,30,193,2895.0
9,1009,3,CER881112L67,CHP6667778889,37,114,1710.0
3,1002,8,CER881112L67,CHM1112223334,12,187,4675.0
3,1003,8,CER881112L67,CHI8889990002,3,42,1050.0
2,1003,3,AXO901201T89,OXC7778889990,31,86,1290.0
1,1010,5,AXO901201T89,OXL4445556668,41,76,912.0
10,1003,2,SEV850615M56,SEV4445556667,46,173,2595.0
3,1004,8,SOR900728N45,SOR0001112223,15,147,3675.0
5,1006,10,SOR900728N45,SOR9990001112,11,107,1926.0
5,1001,6,CER881112L67,CHM1112223334,6,136,1632.0
4,1009,7,AXO901201T89,OXX3334445556,37,176,4400.0
5,1001,1,SOR900728N45,SOR8889990001,42,283,4245.0
4,1001,4,CER881112L67,CHN3334445558,19,83,996.0
10,1002,2,SOR900728N45,SOR9990001112,10,162,2430.0
7,1006,9,SEV850615M56,SEV3334445556,1,137,1918.0
2,1005,4,AXO901201T89,OXJ0001112225,1,51,612.0
5,1005,5,SOR900728N45,SOR9990001112,24,130,1560.0
8,1009,2,SEV850615M56,SEV2223334445,39,99,1485.0
4,1007,1,AXO901201T89,OXN3334445556,46,106,1590.0
1,1008,10,SEV850615M56,SEV2223334445,10,105,1890.0
6,1009,5,AXO901201T89,OXG0001112224,32,139,1668.0
2,1007,1,WAL920304R34,WAL7778889991,46,112,1680.0
10,1007,6,AXO901201T89,OXN3334445556,41,143,1716.0
7,1007,4,CER881112L67,CHI8889990002,40,22,264.0
4,1001,5,AXO901201T89,OXL2223334445,5,37,444.0
4,1004,10,CER881112L67,CHT7778889991,17,44,792.0
1,1002,9,CER881112L67,CHT7778889991,48,145,2030.0
6,1006,8,SEV850615M56,SEV2223334445,2,158,3950.0
6,1005,4,SEV850615M56,SEV6667778880,26,129,1548.0
10,1007,6,CER881112L67,CHC2223334446,27,130,1560.0
6,1008,2,AXO901201T89,OXM9990001114,4,145,2175.0
4,1001,8,AXO901201T89,OXZ5556667770,37,110,2750.0
10,1009,9,AXO901201T89,OXS8889990001,35,29,406.0
5,1002,1,SEV850615M56,SEV2223334445,16,67,1005.0
2,1005,6,CER881112L67,CHP6667778889,41,20,240.0
5,1006,6,AXO901201T89,OXM9990001114,48,20,240.0
7,1003,10,WAL920304R34,WAL1112223334,40,99,1782.0
4,1008,5,WAL920304R34,WAL2223334447,42,22,264.0
8,1001,4,CER881112L67,CHM1112223334,27,142,1704.0
7,1004,4,AXO901201T89,OXC1234567890,32,103,1236.0
9,1007,1,WAL920304R34,WAL4445556667,8,248,3720.0
1,1007,5,CER881112L67,CHS5556667778,1,36,432.0
8,1002,2,CER881112L67,CHI8889990002,30,96,1440.0
7,1002,9,AXO901201T89,OXN3334445556,9,27,378.0
7,1009,6,AXO901201T89,OXG0001112224,33,33,396.0
8,1004,9,SEV850615M56,SEV3334445556,34,50,700.0
8,1006,9,SEV850615M56,SEV5556667771,42,67,938.0
2,1005,10,AXO901201T89,OXL4445556668,22,141,2538.0
10,1006,10,AXO901201T89,OXB4445556669,2,103,1854.0
4,1004,2,SEV850615M56,SEV2223334445,36,151,2265.0
10,1009,9,AXO901201T89,OXC1234567890,46,83,1162.0
7,1001,10,AXO901201T89,OXD8889990002,49,137,2466.0
6,1006,5,WAL920304R34,WAL2223334447,11,51,612.0
10,1008,6,CER881112L67,CHI8889990002,24,100,1200.0
2,1001,5,WAL920304R34,WAL6667778889,9,145,1740.0
5,1010,5,SEV850615M56,SEV0001112224,23,75,900.0
7,1006,7,WAL920304R34,WAL6667778890,18,62,1550.0
10,1010,9,WAL920304R34,WAL6667778890,32,143,2002.0
7,1004,9,SEV850615M56,SEV0001112224,33,67,938.0
5,1003,10,AXO901201T89,OXZ5556667770,50,64,1152.0
10,1004,9,AXO901201T89,OXJ0001112225,6,25,350.0
2,1004,3,SOR900728N45,SOR9990001112,10,154,2310.0
7,1009,5,CER881112L67,CHC2223334446,6,108,1296.0
4,1008,4,CER881112L67,CHI8889990002,49,31,372.0
2,1001,1,WAL920304R34,WAL2223334447,48,70,1050.0
6,1004,10,AXO901201T89,OXD8889990002,44,127,2286.0
1,1007,9,AXO901201T89,OXR1112223334,33,91,1274.0
9,1002,4,WAL920304R34,WAL5556667778,26,69,828.0
9,1008,8,AXO901201T89,OXH1112223337,12,84,2100.0
5,1008,9,CER881112L67,CHN3334445558,35,55,770.0
4,1001,6,WAL920304R34,WAL0001112223,44,110,1320.0
2,1008,10,AXO901201T89,OXL4445556668,27,143,2574.0
1,1010,5,WAL920304R34,WAL0001112223,9,55,660.0
10,1005,1,AXO901201T89,OXM9990001114,31,230,3450.0
10,1001,6,AXO901201T89,OXH1112223337,14,127,1524.0
7,1010,9,SEV850615M56,SEV4445556667,34,100,1400.0
6,1003,5,AXO901201T89,OXP9990001112,1,147,1764.0
7,1009,7,WAL920304R34,WAL5556667778,20,159,3975.0
2,1001,4,WAL920304R34,WAL5556667778,49,133,1596.0
1,1008,6,SEV850615M56,SEV5556667779,45,79,948.0
4,1009,6,SOR900728N45,SOR9990001112,30,47,564.0
8,1001,3,SEV850615M56,SEV6667778880,25,117,1755.0
4,1002,4,CER881112L67,CHM1112223334,6,93,1116.0
9,1005,9,SOR900728N45,SOR8889990001,13,24,336.0
5,1005,5,WAL920304R34,WAL1112223334,14,75,900.0
9,1002,1,CER881112L67,CHE4445556667,49,228,3420.0
8,1010,4,AXO901201T89,OXH1112223337,1,88,1056.0
1,1007,8,AXO901201T89,OXC7778889990,13,164,4100.0
6,1002,5,WAL920304R34,WAL2223334447,15,126,1512.0
9,1010,1,SEV850615M56,SEV1112223336,40,127,1905.0
2,1010,3,WAL920304R34,WAL0001112223,46,82,1230.0
8,1003,8,WAL920304R34,WAL2223334447,33,111,2775.0
8,1006,8,WAL920304R34,WAL7778889991,36,67,1675.0
5,1010,10,AXO901201T89,OXL4445556668,8,112,2016.0
9,1008,2,WAL920304R34,WAL4445556667,44,184,2760.0
5,1008,6,WAL920304R34,WAL6667778890,29,134,1608.0
3,1002,7,SOR900728N45,SOR0001112223,29,102,2550.0
5,1007,7,SOR900728N45,SOR9990001112,2,106,2650.0
